dealership_id,dealership_name,phone,city,state,website,tax_id
893,Handes Autos of New York,646-782-9046,New York City,New York,http://www.handesautosofnewyork.com,xn-748-5h-5gup
894,Luther Autos of New York,518-770-0420,Albany,New York,http://www.lutherautosofnewyork.com,pd-220-us-46bg
895,Kilshaw Autos of Florida,754-896-6115,Fort Lauderdale,Florida,http://www.kilshawautosofflorida.com,ob-668-bm-knai
896,Mayberry Autos of Alabama,205-735-9364,Tuscaloosa,Alabama,http://www.mayberryautosofalabama.com,dq-509-qk-281o
897,Yakuntzov Autos of Wisconsin,414-943-4642,Milwaukee,Wisconsin,http://www.yakuntzovautosofwisconsin.com,xt-002-7u-gi2f
898,Hurford Autos of California,559-976-5195,Visalia,California,http://www.hurfordautosofcalifornia.com,iz-079-gg-xjjd
899,Benettelli Autos of Missouri,816-806-7283,Kansas City,Missouri,http://www.benettelliautosofmissouri.com,ii-468-br-ek35
900,Lothlorien Autos of Iowa,319-550-8869,Iowa City,Iowa,http://www.lothlorienautosofiowa.com,zv-685-c4-6nud
901,Rivilis Autos of Texas,936-633-0968,Huntsville,Texas,http://www.rivilisautosoftexas.com,nl-703-x8-7swk
902,Loche Autos of Texas,682-809-6640,Fort Worth,Texas,http://www.locheautosoftexas.com,xj-102-r3-ggzd
903,Sallowaye Autos of New Jersey,732-846-1554,New Brunswick,New Jersey,http://www.sallowayeautosofnewjersey.com,ug-504-x7-6l5z
904,Pudsall Autos of Vermont,802-179-1855,Montpelier,Vermont,http://www.pudsallautosofvermont.com,ux-285-0p-pnkn
905,Buck Autos of Washington,509-103-3160,Spokane,Washington,http://www.buckautosofwashington.com,lb-041-ig-mnbl
906,Extill Autos of Kentucky,859-158-2140,Lexington,Kentucky,http://www.extillautosofkentucky.com,zi-113-lf-nuhy
907,Genge Autos of North Carolina,336-343-1420,High Point,North Carolina,http://www.gengeautosofnorthcarolina.com,mk-260-tu-44i7
908,Granham Autos of North Carolina,910-916-7549,Wilmington,North Carolina,http://www.granhamautosofnorthcarolina.com,db-120-j2-ft18
909,Munt Autos of Florida,850-139-7537,Tallahassee,Florida,http://www.muntautosofflorida.com,xc-668-ur-67k3
910,Somner Autos of Colorado,719-646-2321,Pueblo,Colorado,http://www.somnerautosofcolorado.com,jy-369-84-9wqh
911,Hussy Autos of Washington,509-783-6514,Spokane,Washington,http://www.hussyautosofwashington.com,hz-708-b7-x6uz
912,McRoberts Autos of Virginia,804-403-0211,Richmond,Virginia,http://www.mcrobertsautosofvirginia.com,jd-556-0h-kmx0
913,McNeilly Autos of California,805-839-8582,San Mateo,California,http://www.mcneillyautosofcalifornia.com,oi-740-kn-0ut4
914,Fanti Autos of Tennessee,423-652-1276,Johnson City,Tennessee,http://www.fantiautosoftennessee.com,ua-433-pw-s87c
915,Summerill Autos of Pennsylvania,814-926-1171,Erie,Pennsylvania,http://www.summerillautosofpennsylvania.com,xa-412-ix-ki48
916,Hebbard Autos of Florida,407-798-0947,Winter Haven,Florida,http://www.hebbardautosofflorida.com,dj-925-ob-xxfx
917,Tripean Autos of Oklahoma,405-373-0812,Oklahoma City,Oklahoma,http://www.tripeanautosofoklahoma.com,hc-126-am-fuq4
918,Placstone Autos of Georgia,678-574-4810,Marietta,Georgia,http://www.placstoneautosofgeorgia.com,iy-578-pv-02hd
919,Simonel Autos of Ohio,419-225-1647,Toledo,Ohio,http://www.simonelautosofohio.com,nr-985-0c-mrxj
920,Moneti Autos of Illinois,312-938-3969,Chicago,Illinois,http://www.monetiautosofillinois.com,ry-290-d9-5f55
921,Matiasek Autos of District of Columbia,202-167-4204,Washington,District of Columbia,http://www.matiasekautosofdistrictofcolumbia.com,wq-648-77-7l0k
922,Scarlett Autos of Georgia,706-335-5877,Columbus,Georgia,http://www.scarlettautosofgeorgia.com,xj-742-vv-7h5f
923,Batts Autos of Florida,786-834-7999,Miami,Florida,http://www.battsautosofflorida.com,oc-840-e1-kys7
924,Shellcross Autos of Nevada,702-711-3779,Las Vegas,Nevada,http://www.shellcrossautosofnevada.com,rg-896-g7-mkd1
925,Fossord Autos of North Carolina,704-968-1289,Charlotte,North Carolina,http://www.fossordautosofnorthcarolina.com,hj-131-es-qssp
926,Chennells Autos of New York,212-150-0957,New York City,New York,http://www.chennellsautosofnewyork.com,fe-157-ck-zpsz
927,Toffoloni Autos of California,209-297-7212,Visalia,California,http://www.toffoloniautosofcalifornia.com,ht-589-2y-t16j
928,Earngy Autos of Georgia,678-182-6660,Decatur,Georgia,http://www.earngyautosofgeorgia.com,fn-728-yw-fpdr
929,Oneill Autos of Utah,801-785-9598,Salt Lake City,Utah,http://www.oneillautosofutah.com,zg-535-jo-l8jt
930,Sagg Autos of Virginia,804-842-0811,Richmond,Virginia,http://www.saggautosofvirginia.com,ew-585-3n-eu7r
931,Syphus Autos of North Dakota,701-916-4975,Fargo,North Dakota,http://www.syphusautosofnorthdakota.com,vz-167-12-3kck
932,Farran Autos of California,661-269-9915,Bakersfield,California,http://www.farranautosofcalifornia.com,sj-275-7n-uvu6
933,Elcoux Autos of Illinois,309-913-1664,Carol Stream,Illinois,http://www.elcouxautosofillinois.com,qt-311-qp-1al9
934,De Bellis Autos of Florida,904-356-5596,Jacksonville,Florida,http://www.debellisautosofflorida.com,uy-402-os-lsyh
935,Flury Autos of Texas,214-327-1214,Dallas,Texas,http://www.fluryautosoftexas.com,wd-834-cb-0joj
936,Collins Autos of Louisiana,318-656-4221,Shreveport,Louisiana,http://www.collinsautosoflouisiana.com,cw-102-8i-k76h
937,Putland Autos of Florida,305-425-7130,Homestead,Florida,http://www.putlandautosofflorida.com,uj-354-ba-jj4c
938,McCutcheon Autos of Iowa,319-922-8935,Iowa City,Iowa,http://www.mccutcheonautosofiowa.com,gj-743-bh-6e17
939,MacConnal Autos of Mississippi,601-278-3166,Meridian,Mississippi,http://www.macconnalautosofmississippi.com,fb-425-4a-1owq
940,Kleint Autos of California,951-258-7204,Moreno Valley,California,http://www.kleintautosofcalifornia.com,kt-539-oi-m4kt
941,Cowern Autos of Alabama,256-155-0805,Huntsville,Alabama,http://www.cowernautosofalabama.com,db-232-6s-p9o4
942,Dobbson Autos of Utah,801-342-8501,Salt Lake City,Utah,http://www.dobbsonautosofutah.com,ma-863-vf-gc56
943,Weare Autos of Florida,772-297-6536,Vero Beach,Florida,http://www.weareautosofflorida.com,pw-202-pb-c98g
944,Marlen Autos of Massachusetts,617-577-9274,Boston,Massachusetts,http://www.marlenautosofmassachusetts.com,vm-090-3d-yzat
945,Allkins Autos of Louisiana,225-436-7933,Baton Rouge,Louisiana,http://www.allkinsautosoflouisiana.com,ul-687-1z-rcal
946,Kalinowsky Autos of Ohio,419-312-6511,Lima,Ohio,http://www.kalinowskyautosofohio.com,dn-566-ok-xv70
947,Jellman Autos of Nebraska,402-949-1026,Lincoln,Nebraska,http://www.jellmanautosofnebraska.com,sn-945-nq-ho55
948,Cubbinelli Autos of Virginia,540-274-8190,Roanoke,Virginia,http://www.cubbinelliautosofvirginia.com,pa-874-3p-i2zl
949,Dorian Autos of Texas,713-993-9014,Houston,Texas,http://www.dorianautosoftexas.com,ng-359-rn-eo8r
950,Cossell Autos of Kentucky,606-597-3975,London,Kentucky,http://www.cossellautosofkentucky.com,co-250-5m-mby3
951,Kearn Autos of Nebraska,402-672-7318,Omaha,Nebraska,http://www.kearnautosofnebraska.com,ue-679-a2-jkrf
952,Nesbit Autos of Texas,214-442-0925,Dallas,Texas,http://www.nesbitautosoftexas.com,qx-412-ui-8c1e
953,Tancock Autos of Florida,305-759-0393,Miami,Florida,http://www.tancockautosofflorida.com,to-540-ad-xkz0
954,Fludgate Autos of Ohio,216-687-9400,Cleveland,Ohio,http://www.fludgateautosofohio.com,jq-825-cr-jolq
955,Chrispin Autos of Washington,509-881-0066,Spokane,Washington,http://www.chrispinautosofwashington.com,rw-646-02-jsp3
956,Bisley Autos of Texas,210-420-6766,San Antonio,Texas,http://www.bisleyautosoftexas.com,zw-887-5s-4wgj
957,Janus Autos of Colorado,719-493-2302,Colorado Springs,Colorado,http://www.janusautosofcolorado.com,nl-579-jl-mi7j
958,Coltan Autos of New York,914-584-6419,Bronx,New York,http://www.coltanautosofnewyork.com,yz-435-2i-hfj2
959,Hebblewhite Autos of Alabama,205-962-5076,Tuscaloosa,Alabama,http://www.hebblewhiteautosofalabama.com,vm-486-jt-yh1p
960,Stummeyer Autos of Minnesota,763-998-8328,Minneapolis,Minnesota,http://www.stummeyerautosofminnesota.com,ty-329-d5-6hok
961,Bittany Autos of Virginia,757-829-5583,Hampton,Virginia,http://www.bittanyautosofvirginia.com,dh-149-rz-ii65
962,Jedrzejewicz Autos of Alabama,251-148-1669,Mobile,Alabama,http://www.jedrzejewiczautosofalabama.com,vo-680-nf-qgt1
963,Lazarus Autos of District of Columbia,202-329-7102,Washington,District of Columbia,http://www.lazarusautosofdistrictofcolumbia.com,ov-810-9c-vssz
964,Ducroe Autos of Texas,469-424-8629,Dallas,Texas,http://www.ducroeautosoftexas.com,mn-335-3l-7n9r
965,Doneld Autos of Florida,386-685-7953,Daytona Beach,Florida,http://www.doneldautosofflorida.com,gz-524-6b-uje0
966,Oliva Autos of New York,518-724-5675,Albany,New York,http://www.olivaautosofnewyork.com,zz-572-75-rp6j
967,McSharry Autos of Alaska,907-220-9451,Juneau,Alaska,http://www.mcsharryautosofalaska.com,ac-627-00-zzw3
968,Crossland Autos of New Hampshire,603-735-2169,Portsmouth,New Hampshire,http://www.crosslandautosofnewhampshire.com,mg-178-ep-9kxm
969,Flintoff Autos of District of Columbia,202-506-1450,Washington,District of Columbia,http://www.flintoffautosofdistrictofcolumbia.com,og-830-b9-pppi
970,Gooderidge Autos of Massachusetts,508-205-1568,Worcester,Massachusetts,http://www.gooderidgeautosofmassachusetts.com,go-940-dq-dzsw
971,Barnes Autos of Ohio,330-226-1224,Akron,Ohio,http://www.barnesautosofohio.com,xt-297-p8-0ctq
972,Lazar Autos of Texas,817-155-8324,Arlington,Texas,http://www.lazarautosoftexas.com,hc-350-jv-b7q6
973,Bidwell Autos of District of Columbia,202-596-2422,Washington,District of Columbia,http://www.bidwellautosofdistrictofcolumbia.com,xz-394-sb-nl49
974,Sandey Autos of District of Columbia,202-380-1124,Washington,District of Columbia,http://www.sandeyautosofdistrictofcolumbia.com,vh-658-sb-h072
975,Castleman Autos of Wisconsin,414-581-3317,Milwaukee,Wisconsin,http://www.castlemanautosofwisconsin.com,jt-932-jd-tkka
976,Nathon Autos of Illinois,217-890-5957,Decatur,Illinois,http://www.nathonautosofillinois.com,ub-259-gm-dw4u
977,Syalvester Autos of Michigan,517-356-7977,Lansing,Michigan,http://www.syalvesterautosofmichigan.com,ti-942-87-qozu
978,Plumer Autos of West Virginia,304-919-4747,Charleston,West Virginia,http://www.plumerautosofwestvirginia.com,pm-012-47-fahn
979,Verling Autos of Nevada,702-108-9711,North Las Vegas,Nevada,http://www.verlingautosofnevada.com,xk-278-45-pbs1
980,Burnel Autos of Iowa,712-881-8592,Sioux City,Iowa,http://www.burnelautosofiowa.com,ua-200-dx-1mek
981,Weerdenburg Autos of California,619-164-7499,San Diego,California,http://www.weerdenburgautosofcalifornia.com,ou-112-ao-kh3x
982,Standingford Autos of Michigan,313-889-3932,Detroit,Michigan,http://www.standingfordautosofmichigan.com,rp-344-dm-oz2c
983,Rubinek Autos of New Jersey,862-975-4052,Newark,New Jersey,http://www.rubinekautosofnewjersey.com,pn-641-2h-5j3a
984,Harman Autos of Texas,361-281-6375,Corpus Christi,Texas,http://www.harmanautosoftexas.com,ge-415-nd-zn91
985,Clara Autos of South Carolina,843-659-5555,Florence,South Carolina,http://www.claraautosofsouthcarolina.com,hy-329-og-e8sp
986,Ledwidge Autos of California,415-792-4518,San Francisco,California,http://www.ledwidgeautosofcalifornia.com,yd-138-aw-w2ez
987,McGreary Autos of Pennsylvania,484-335-9405,Reading,Pennsylvania,http://www.mcgrearyautosofpennsylvania.com,hq-246-yv-73nq
988,Kinig Autos of Florida,941-521-0032,Bonita Springs,Florida,http://www.kinigautosofflorida.com,by-976-et-rd6g
989,Barette Autos of Texas,512-897-9235,Austin,Texas,http://www.baretteautosoftexas.com,tu-797-t9-y8x1
990,Jeanin Autos of Texas,512-939-7100,Austin,Texas,http://www.jeaninautosoftexas.com,yh-829-vp-cz3n
991,Pealing Autos of Tennessee,423-891-2164,Kingsport,Tennessee,http://www.pealingautosoftennessee.com,yg-301-4w-y7h7
992,Hassell Autos of Maryland,410-808-8345,Baltimore,Maryland,http://www.hassellautosofmaryland.com,ea-113-qv-l1sa
993,Bronot Autos of Minnesota,763-433-5343,Maple Plain,Minnesota,http://www.bronotautosofminnesota.com,fz-979-co-yiac
994,Fenwick Autos of California,714-466-1128,Newport Beach,California,http://www.fenwickautosofcalifornia.com,cy-684-3o-xhqi
995,Ratter Autos of Virginia,804-834-4453,Richmond,Virginia,http://www.ratterautosofvirginia.com,zg-913-sy-pad4
996,Arkow Autos of Florida,941-157-5344,Bonita Springs,Florida,http://www.arkowautosofflorida.com,hm-628-xz-8rkc
997,Rugieri Autos of South Carolina,864-423-4204,Greenville,South Carolina,http://www.rugieriautosofsouthcarolina.com,yz-176-5i-7utf
998,Deshorts Autos of Texas,713-498-7381,Houston,Texas,http://www.deshortsautosoftexas.com,to-148-9z-7pak
999,Roggero Autos of California,714-460-9321,San Jose,California,http://www.roggeroautosofcalifornia.com,ft-568-fe-zr48
1000,Iorizzo Autos of Alabama,251-791-0173,Mobile,Alabama,http://www.iorizzoautosofalabama.com,wv-353-xu-18ff
